DATETIME	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>
2023.10.20 10:00:00	1.05739	1.05764	1.05682	1.05704	4064
2023.10.20 11:00:00	1.05705	1.0595	1.0568	1.05876	4804
2023.10.20 12:00:00	1.05876	1.05931	1.05796	1.05896	3113
2023.10.20 13:00:00	1.05897	1.05926	1.05837	1.05851	2230
2023.10.20 14:00:00	1.0585	1.05987	1.05847	1.05906	2795
2023.10.20 15:00:00	1.05906	1.05921	1.05649	1.05833	5065
2023.10.20 16:00:00	1.05834	1.05946	1.05786	1.05787	6697
2023.10.20 17:00:00	1.05787	1.06005	1.05719	1.05874	5781
2023.10.20 18:00:00	1.05876	1.05961	1.05869	1.05908	3631
2023.10.20 19:00:00	1.05908	1.0591	1.05811	1.05891	3361
2023.10.20 20:00:00	1.05892	1.06033	1.05875	1.05955	3879
2023.10.20 21:00:00	1.05955	1.05962	1.0586	1.05922	2360
2023.10.20 22:00:00	1.05923	1.05945	1.0588	1.0592	1450
2023.10.20 23:00:00	1.05919	1.0595	1.05911	1.05931	797
2023.10.23 00:00:00	1.05918	1.05969	1.05906	1.05939	743
2023.10.23 01:00:00	1.05941	1.05962	1.05882	1.05912	1583
2023.10.23 02:00:00	1.05912	1.05932	1.05884	1.05893	652
2023.10.23 03:00:00	1.05893	1.05901	1.05838	1.05869	1526
2023.10.23 04:00:00	1.05868	1.05871	1.05815	1.05833	1541
2023.10.23 05:00:00	1.05832	1.05832	1.05731	1.05734	1370
2023.10.23 06:00:00	1.05735	1.05781	1.05735	1.05749	1071
2023.10.23 07:00:00	1.05749	1.05771	1.05739	1.05762	872
2023.10.23 08:00:00	1.05761	1.05792	1.05751	1.05771	1146
2023.10.23 09:00:00	1.05772	1.05863	1.05714	1.05824	2773
2023.10.23 10:00:00	1.05824	1.05976	1.05763	1.05975	5049
2023.10.23 11:00:00	1.05974	1.06105	1.05949	1.06025	4846
2023.10.23 12:00:00	1.06025	1.06147	1.05907	1.05931	3978
2023.10.23 13:00:00	1.05924	1.06042	1.05906	1.06042	2611
2023.10.23 14:00:00	1.06042	1.06096	1.06007	1.06016	3127
2023.10.23 15:00:00	1.06015	1.06187	1.0595	1.06097	5165
2023.10.23 16:00:00	1.06096	1.06131	1.05909	1.06051	5017
2023.10.23 17:00:00	1.06052	1.06317	1.06046	1.06286	6708
2023.10.23 18:00:00	1.06286	1.06466	1.06278	1.06451	4406
2023.10.23 19:00:00	1.06451	1.06647	1.06408	1.06646	3680
2023.10.23 20:00:00	1.06645	1.06728	1.06596	1.06682	3592
2023.10.23 21:00:00	1.06681	1.06778	1.06656	1.06741	3109
2023.10.23 22:00:00	1.06741	1.06746	1.06602	1.06654	2218
2023.10.23 23:00:00	1.06654	1.06693	1.06634	1.06693	797
2023.10.24 00:00:00	1.06686	1.06713	1.06609	1.06686	631
2023.10.24 01:00:00	1.06685	1.06719	1.06678	1.06679	905
2023.10.24 02:00:00	1.06678	1.06702	1.06668	1.06697	1033
2023.10.24 03:00:00	1.06697	1.06734	1.06665	1.06721	2124
2023.10.24 04:00:00	1.06721	1.06747	1.06677	1.06703	2112
2023.10.24 05:00:00	1.06704	1.06868	1.06688	1.06814	2154
2023.10.24 06:00:00	1.06813	1.06859	1.06806	1.06824	1079
2023.10.24 07:00:00	1.06824	1.06833	1.06789	1.06789	925
2023.10.24 08:00:00	1.06789	1.06829	1.0677	1.0681	1401
2023.10.24 09:00:00	1.0681	1.06865	1.06769	1.06851	3489
2023.10.24 10:00:00	1.0685	1.06947	1.0657	1.06627	7123
2023.10.24 11:00:00	1.06627	1.06628	1.06439	1.06501	5542
2023.10.24 12:00:00	1.06497	1.0651	1.06358	1.06366	3219
2023.10.24 13:00:00	1.06366	1.06395	1.06217	1.06252	2956
2023.10.24 14:00:00	1.06253	1.06415	1.06218	1.06352	4114
2023.10.24 15:00:00	1.06352	1.06364	1.06122	1.06158	4431
2023.10.24 16:00:00	1.06157	1.06243	1.05962	1.06114	7893
2023.10.24 17:00:00	1.06116	1.06161	1.05903	1.05996	8668
2023.10.24 18:00:00	1.05995	1.05996	1.05829	1.05936	4842
2023.10.24 19:00:00	1.05937	1.06021	1.05833	1.05866	2701
2023.10.24 20:00:00	1.05867	1.0594	1.05864	1.05887	3186
2023.10.24 21:00:00	1.05886	1.05908	1.05844	1.05883	2050
2023.10.24 22:00:00	1.05882	1.05935	1.05869	1.05917	1159
2023.10.24 23:00:00	1.05917	1.05941	1.05886	1.05886	741
2023.10.25 00:00:00	1.05895	1.05929	1.05833	1.05909	901
2023.10.25 01:00:00	1.05915	1.05935	1.05887	1.05932	1054
2023.10.25 02:00:00	1.05931	1.05949	1.05915	1.05948	947
2023.10.25 03:00:00	1.05947	1.05986	1.05894	1.05924	2536
2023.10.25 04:00:00	1.05924	1.05976	1.05915	1.05942	2263
2023.10.25 05:00:00	1.05944	1.06042	1.05943	1.06035	2237
2023.10.25 06:00:00	1.06036	1.06048	1.06014	1.06018	1572
2023.10.25 07:00:00	1.06019	1.06063	1.06009	1.0606	1125
2023.10.25 08:00:00	1.06061	1.06065	1.05972	1.06009	1624
2023.10.25 09:00:00	1.06009	1.06039	1.05923	1.05924	2323
2023.10.25 10:00:00	1.05924	1.05926	1.05782	1.05868	3900
2023.10.25 11:00:00	1.05867	1.05966	1.05833	1.05851	3252
2023.10.25 12:00:00	1.0585	1.0585	1.05665	1.05689	3566
2023.10.25 13:00:00	1.05689	1.05772	1.05658	1.05742	2711
2023.10.25 14:00:00	1.05743	1.05789	1.05696	1.05727	2557
2023.10.25 15:00:00	1.05727	1.05795	1.05695	1.05748	3939
2023.10.25 16:00:00	1.05749	1.05825	1.05667	1.05807	4443
2023.10.25 17:00:00	1.05807	1.05913	1.05676	1.0585	8237
2023.10.25 18:00:00	1.0585	1.05955	1.0583	1.0583	7113
2023.10.25 19:00:00	1.05828	1.0586	1.05705	1.05744	3679
2023.10.25 20:00:00	1.05744	1.05764	1.05657	1.0571	4517
2023.10.25 21:00:00	1.0571	1.05733	1.05658	1.05664	2839
2023.10.25 22:00:00	1.05667	1.05699	1.05656	1.05677	1224
2023.10.25 23:00:00	1.05677	1.05696	1.05653	1.05664	1685
2023.10.26 00:00:00	1.05668	1.05685	1.05575	1.05674	970
2023.10.26 01:00:00	1.05674	1.05678	1.0564	1.05653	1190
2023.10.26 02:00:00	1.05652	1.05667	1.056	1.05661	703
2023.10.26 03:00:00	1.05661	1.0569	1.05575	1.05595	1431
2023.10.26 04:00:00	1.05594	1.05612	1.05538	1.05548	1846
2023.10.26 05:00:00	1.05548	1.0556	1.05434	1.05451	1858
2023.10.26 06:00:00	1.05451	1.05477	1.05412	1.05465	1834
2023.10.26 07:00:00	1.05467	1.05479	1.05421	1.05454	1242
2023.10.26 08:00:00	1.05454	1.05491	1.05413	1.05427	1938
2023.10.26 09:00:00	1.05427	1.05454	1.05328	1.05385	4372
2023.10.26 10:00:00	1.05387	1.05492	1.05379	1.05481	3932
2023.10.26 11:00:00	1.05481	1.05523	1.05443	1.05452	2922
2023.10.26 12:00:00	1.05452	1.05518	1.054	1.05455	2560
2023.10.26 13:00:00	1.05455	1.05491	1.0535	1.05371	2511
2023.10.26 14:00:00	1.05372	1.05389	1.0531	1.05361	2829
2023.10.26 15:00:00	1.0536	1.05587	1.05218	1.05586	11064
2023.10.26 16:00:00	1.05599	1.05603	1.05415	1.05471	7552
2023.10.26 17:00:00	1.0547	1.05484	1.0531	1.05427	6843
2023.10.26 18:00:00	1.05428	1.05448	1.05251	1.05316	4104
2023.10.26 19:00:00	1.05315	1.05366	1.05249	1.05283	3672
2023.10.26 20:00:00	1.05285	1.05522	1.05281	1.05504	4449
2023.10.26 21:00:00	1.05505	1.05645	1.0549	1.05609	2446
2023.10.26 22:00:00	1.05609	1.05631	1.05484	1.05564	1582
2023.10.26 23:00:00	1.05564	1.05637	1.05549	1.05615	1245
2023.10.27 00:00:00	1.05564	1.05621	1.05528	1.0561	1144
2023.10.27 01:00:00	1.0561	1.05649	1.05606	1.05638	626
2023.10.27 02:00:00	1.05641	1.05656	1.0562	1.05638	585
2023.10.27 03:00:00	1.05637	1.05643	1.05553	1.05577	1920
2023.10.27 04:00:00	1.05576	1.05621	1.05522	1.05586	1612
2023.10.27 05:00:00	1.05587	1.05663	1.05587	1.05643	1164
2023.10.27 06:00:00	1.05645	1.05652	1.05607	1.05643	981
2023.10.27 07:00:00	1.05643	1.05676	1.05633	1.0567	757
2023.10.27 08:00:00	1.0567	1.05697	1.05653	1.05692	2232
2023.10.27 09:00:00	1.05691	1.05698	1.05545	1.05559	2507
2023.10.27 10:00:00	1.05559	1.0563	1.0552	1.05583	2386
2023.10.27 11:00:00	1.05583	1.05625	1.05538	1.05619	2291
2023.10.27 12:00:00	1.05619	1.05654	1.05601	1.05644	2251
2023.10.27 13:00:00	1.05644	1.05671	1.05557	1.05557	1511
2023.10.27 14:00:00	1.05557	1.05562	1.05353	1.05369	2489
2023.10.27 15:00:00	1.05368	1.05693	1.05356	1.05559	6171
2023.10.27 16:00:00	1.05559	1.0592	1.05554	1.05799	8818
2023.10.27 17:00:00	1.05799	1.05947	1.05656	1.05781	7590
2023.10.27 18:00:00	1.05783	1.05969	1.05773	1.05913	4002
2023.10.27 19:00:00	1.05913	1.05964	1.05807	1.05828	2741
2023.10.27 20:00:00	1.05829	1.0583	1.05573	1.0567	4745
2023.10.27 21:00:00	1.0567	1.05733	1.05621	1.05677	3999
2023.10.27 22:00:00	1.05675	1.05707	1.05618	1.05705	2185
2023.10.27 23:00:00	1.05705	1.05707	1.05624	1.0564	827
2023.10.30 00:00:00	1.05647	1.05668	1.05583	1.0561	938
2023.10.30 01:00:00	1.05609	1.05638	1.05586	1.05618	721
2023.10.30 02:00:00	1.05618	1.05628	1.0555	1.05623	1883
2023.10.30 03:00:00	1.05624	1.05637	1.05593	1.05636	1589
2023.10.30 04:00:00	1.05635	1.05656	1.05615	1.05623	886
2023.10.30 05:00:00	1.05622	1.05633	1.05586	1.05602	809
2023.10.30 06:00:00	1.05601	1.05624	1.05582	1.05608	775
2023.10.30 07:00:00	1.05609	1.05618	1.05587	1.05614	806
2023.10.30 08:00:00	1.05615	1.05657	1.05563	1.05651	1169
2023.10.30 09:00:00	1.05637	1.05674	1.05529	1.05567	2846
2023.10.30 10:00:00	1.05566	1.05606	1.0547	1.05597	4033
2023.10.30 11:00:00	1.05598	1.0586	1.05596	1.05823	3178
2023.10.30 12:00:00	1.05823	1.0588	1.05738	1.05748	2451
2023.10.30 13:00:00	1.05747	1.05961	1.05733	1.05853	2794
2023.10.30 14:00:00	1.05852	1.06083	1.05819	1.06067	4906
2023.10.30 15:00:00	1.06068	1.06148	1.05964	1.06093	5204
2023.10.30 16:00:00	1.06094	1.06177	1.05908	1.06052	6277
2023.10.30 17:00:00	1.06051	1.0625	1.06047	1.0619	4089
2023.10.30 18:00:00	1.06188	1.06206	1.0605	1.0607	3210
2023.10.30 19:00:00	1.0607	1.06142	1.06001	1.06113	2333
2023.10.30 20:00:00	1.06114	1.06186	1.06101	1.06175	1886
2023.10.30 21:00:00	1.06175	1.06215	1.06138	1.06168	1427
2023.10.30 22:00:00	1.06168	1.06173	1.06137	1.06141	654
2023.10.30 23:00:00	1.06149	1.06168	1.06115	1.0614	555
2023.10.31 00:00:00	1.0614	1.0617	1.06118	1.06118	670
2023.10.31 01:00:00	1.06118	1.06149	1.06117	1.06138	473
2023.10.31 02:00:00	1.06137	1.06141	1.06093	1.06112	1315
2023.10.31 03:00:00	1.06112	1.06124	1.06031	1.06095	2580
2023.10.31 04:00:00	1.06096	1.06111	1.05985	1.06008	1920
2023.10.31 05:00:00	1.06008	1.0601	1.05904	1.05944	3027
2023.10.31 06:00:00	1.05942	1.0597	1.05905	1.05936	1042
2023.10.31 07:00:00	1.05936	1.05988	1.05925	1.05985	1136
2023.10.31 08:00:00	1.05985	1.0609	1.05941	1.06086	2039
2023.10.31 09:00:00	1.06085	1.06257	1.06034	1.06211	3806
2023.10.31 10:00:00	1.06211	1.06457	1.06153	1.06453	4222
2023.10.31 11:00:00	1.06452	1.06749	1.06354	1.06684	5495
2023.10.31 12:00:00	1.06684	1.06704	1.06521	1.06641	4686
2023.10.31 13:00:00	1.06641	1.06668	1.06553	1.06556	2590
2023.10.31 14:00:00	1.06557	1.06608	1.06212	1.0624	7729
2023.10.31 15:00:00	1.06241	1.06256	1.06012	1.06039	8245
2023.10.31 16:00:00	1.06038	1.06156	1.05948	1.06021	7673
2023.10.31 17:00:00	1.06021	1.06054	1.05661	1.05667	8884
2023.10.31 18:00:00	1.05669	1.05744	1.05575	1.05674	6723
2023.10.31 19:00:00	1.05675	1.05801	1.05657	1.05749	3889
2023.10.31 20:00:00	1.05749	1.05818	1.05715	1.05815	2532
2023.10.31 21:00:00	1.05814	1.05855	1.05801	1.05803	1599
2023.10.31 22:00:00	1.05805	1.05838	1.05724	1.05748	1338
2023.10.31 23:00:00	1.05748	1.0577	1.05704	1.05752	791
2023.11.01 00:00:00	1.05769	1.05793	1.05758	1.05792	688
2023.11.01 01:00:00	1.05794	1.05802	1.05769	1.05778	699
2023.11.01 02:00:00	1.05778	1.05804	1.05685	1.05734	1958
2023.11.01 03:00:00	1.05733	1.05762	1.0567	1.05689	2102
2023.11.01 04:00:00	1.05688	1.05728	1.05662	1.05702	1409
2023.11.01 05:00:00	1.05702	1.05737	1.05685	1.05702	1508
2023.11.01 06:00:00	1.05701	1.05717	1.05657	1.0567	1459
2023.11.01 07:00:00	1.0567	1.05691	1.05651	1.05678	1634
2023.11.01 08:00:00	1.05678	1.05763	1.05678	1.05739	2007
2023.11.01 09:00:00	1.05739	1.05775	1.05588	1.05646	3268
2023.11.01 10:00:00	1.05646	1.0568	1.05571	1.05582	3520
2023.11.01 11:00:00	1.05581	1.05626	1.05453	1.05491	2476
2023.11.01 12:00:00	1.05491	1.05536	1.05455	1.05481	2072
2023.11.01 13:00:00	1.05481	1.05506	1.05407	1.05429	2618
2023.11.01 14:00:00	1.05429	1.05574	1.05368	1.05385	8837
2023.11.01 15:00:00	1.05385	1.05397	1.05215	1.05309	5821
2023.11.01 16:00:00	1.05322	1.05708	1.05322	1.05524	11945
2023.11.01 17:00:00	1.05524	1.05591	1.05356	1.05371	5401
2023.11.01 18:00:00	1.05371	1.05416	1.0532	1.05337	3415
2023.11.01 19:00:00	1.05337	1.05356	1.05274	1.05336	2705
2023.11.01 20:00:00	1.05337	1.05521	1.05166	1.05418	20195
2023.11.01 21:00:00	1.05417	1.05705	1.05412	1.05672	7766
2023.11.01 22:00:00	1.05672	1.05757	1.05671	1.05702	1890
2023.11.01 23:00:00	1.05651	1.0571	1.05618	1.05687	722
2023.11.02 00:00:00	1.05683	1.05786	1.05683	1.05782	770
2023.11.02 01:00:00	1.05781	1.05865	1.05772	1.05864	1606
2023.11.02 02:00:00	1.05864	1.06019	1.05836	1.06015	2370
2023.11.02 03:00:00	1.06017	1.06019	1.05964	1.05976	2552
2023.11.02 04:00:00	1.05975	1.05984	1.05932	1.05957	1540
2023.11.02 05:00:00	1.05956	1.06001	1.05938	1.05997	1012
2023.11.02 06:00:00	1.05998	1.05998	1.05948	1.05959	1067
2023.11.02 07:00:00	1.05958	1.0602	1.05953	1.05971	1221
2023.11.02 08:00:00	1.0597	1.06019	1.05936	1.05998	1700
2023.11.02 09:00:00	1.05999	1.06099	1.05963	1.06033	3553
2023.11.02 10:00:00	1.06033	1.06084	1.05911	1.06001	5032
2023.11.02 11:00:00	1.06002	1.06246	1.05989	1.06236	4619
2023.11.02 12:00:00	1.06237	1.06371	1.06209	1.06345	3097
2023.11.02 13:00:00	1.06345	1.06387	1.06303	1.06337	3529
2023.11.02 14:00:00	1.06338	1.06675	1.06323	1.0664	10202
2023.11.02 15:00:00	1.06641	1.06667	1.06419	1.06477	6256
2023.11.02 16:00:00	1.06476	1.06479	1.06272	1.06395	5392
2023.11.02 17:00:00	1.06395	1.0643	1.06167	1.06172	4486
2023.11.02 18:00:00	1.06171	1.06229	1.06104	1.06152	4255
2023.11.02 19:00:00	1.06153	1.06297	1.06138	1.06282	2992
2023.11.02 20:00:00	1.06281	1.06322	1.06233	1.06258	2421
2023.11.02 21:00:00	1.06258	1.06262	1.06166	1.0623	1540
2023.11.02 22:00:00	1.06231	1.06233	1.06169	1.06215	730
2023.11.02 23:00:00	1.06202	1.06256	1.06141	1.062	2033
2023.11.03 00:00:00	1.062	1.06224	1.06167	1.06167	562
2023.11.03 01:00:00	1.06167	1.06185	1.0615	1.06154	488
2023.11.03 02:00:00	1.06156	1.06215	1.06147	1.06178	1265
2023.11.03 03:00:00	1.06179	1.06224	1.06145	1.06219	1385
2023.11.03 04:00:00	1.06218	1.06283	1.06211	1.06261	1179
2023.11.03 05:00:00	1.06262	1.06286	1.06242	1.06252	747
2023.11.03 06:00:00	1.06253	1.06285	1.06246	1.06262	838
2023.11.03 07:00:00	1.06263	1.06314	1.06259	1.06297	884
2023.11.03 08:00:00	1.06297	1.06338	1.06278	1.06311	1524
2023.11.03 09:00:00	1.0631	1.06335	1.0625	1.06292	2807
2023.11.03 10:00:00	1.06291	1.06321	1.06197	1.0627	3375
2023.11.03 11:00:00	1.06269	1.06483	1.0624	1.06479	3344
2023.11.03 12:00:00	1.06478	1.06482	1.06418	1.06429	2175
2023.11.03 13:00:00	1.06429	1.06525	1.06406	1.06466	2996
2023.11.03 14:00:00	1.06467	1.07194	1.06452	1.07095	13568
2023.11.03 15:00:00	1.07096	1.07244	1.06958	1.07148	10737
2023.11.03 16:00:00	1.07161	1.0735	1.06934	1.07197	10379
2023.11.03 17:00:00	1.07197	1.07353	1.07154	1.07321	6670
2023.11.03 18:00:00	1.0732	1.07392	1.07253	1.0739	5541
2023.11.03 19:00:00	1.07391	1.07466	1.07307	1.07365	3844
2023.11.03 20:00:00	1.07365	1.07397	1.07325	1.07357	2094
2023.11.03 21:00:00	1.07358	1.07374	1.07223	1.07246	1927
2023.11.03 22:00:00	1.07246	1.07326	1.07246	1.07292	695
2023.11.06 00:00:00	1.07215	1.07268	1.07166	1.0726	382
2023.11.06 01:00:00	1.0726	1.07332	1.07236	1.07312	928
2023.11.06 02:00:00	1.07312	1.0732	1.07227	1.07241	1275
2023.11.06 03:00:00	1.07241	1.07293	1.07222	1.07282	2160
2023.11.06 04:00:00	1.07283	1.07333	1.07262	1.07327	1410
2023.11.06 05:00:00	1.07327	1.07341	1.0731	1.07341	957
2023.11.06 06:00:00	1.07342	1.07373	1.07337	1.07354	803
2023.11.06 07:00:00	1.07353	1.07387	1.0733	1.0736	1135
2023.11.06 08:00:00	1.07354	1.074	1.07344	1.0736	1309
2023.11.06 09:00:00	1.0736	1.07436	1.07317	1.0733	2967
2023.11.06 10:00:00	1.07329	1.07561	1.07315	1.07501	4375
2023.11.06 11:00:00	1.07499	1.0756	1.07426	1.07471	2067
2023.11.06 12:00:00	1.07471	1.07557	1.07449	1.07484	1737
2023.11.06 13:00:00	1.07483	1.0754	1.07441	1.07515	1524
2023.11.06 14:00:00	1.07514	1.07541	1.07389	1.07437	1963
2023.11.06 15:00:00	1.07435	1.07447	1.07351	1.07373	2887
2023.11.06 16:00:00	1.07373	1.07457	1.07361	1.07389	3202
2023.11.06 17:00:00	1.07389	1.07439	1.0726	1.07435	3008
2023.11.06 18:00:00	1.07436	1.07491	1.07399	1.07458	2186
2023.11.06 19:00:00	1.07459	1.0746	1.07336	1.07355	1206
2023.11.06 20:00:00	1.07354	1.07368	1.0729	1.07356	1258
2023.11.06 21:00:00	1.07357	1.07368	1.0722	1.07242	1806
2023.11.06 22:00:00	1.07238	1.0724	1.07192	1.07197	1321
2023.11.06 23:00:00	1.07197	1.07207	1.07157	1.07168	555
2023.11.07 00:00:00	1.07172	1.07199	1.07132	1.07197	396
2023.11.07 01:00:00	1.07199	1.07221	1.07174	1.07181	497
2023.11.07 02:00:00	1.07182	1.07191	1.07115	1.07137	682
2023.11.07 03:00:00	1.07136	1.07136	1.07078	1.07102	1123
2023.11.07 04:00:00	1.07102	1.07124	1.07056	1.0711	687
2023.11.07 05:00:00	1.07111	1.07136	1.07074	1.07087	1133
2023.11.07 06:00:00	1.07087	1.07109	1.07049	1.07063	842
2023.11.07 07:00:00	1.07064	1.07107	1.07052	1.07103	736
2023.11.07 08:00:00	1.07104	1.07115	1.07001	1.07006	1011
2023.11.07 09:00:00	1.07003	1.07012	1.06917	1.06967	1902
2023.11.07 10:00:00	1.06967	1.07062	1.06948	1.07035	3190
2023.11.07 11:00:00	1.07036	1.07036	1.06829	1.06836	2365
2023.11.07 12:00:00	1.06834	1.06973	1.06803	1.06815	2157
2023.11.07 13:00:00	1.06815	1.06831	1.06655	1.06737	2691
2023.11.07 14:00:00	1.06737	1.06846	1.06737	1.06786	2263
2023.11.07 15:00:00	1.06787	1.06866	1.06721	1.0676	3072
2023.11.07 16:00:00	1.06762	1.06768	1.0664	1.06758	4432
2023.11.07 17:00:00	1.06759	1.06895	1.06737	1.06849	3716
2023.11.07 18:00:00	1.06848	1.06926	1.06832	1.06858	3150
2023.11.07 19:00:00	1.06857	1.06861	1.06724	1.06771	2247
2023.11.07 20:00:00	1.06772	1.06997	1.06759	1.06987	2426
2023.11.07 21:00:00	1.06987	1.07046	1.06941	1.06952	1894
2023.11.07 22:00:00	1.06949	1.06981	1.06894	1.06946	1503
2023.11.07 23:00:00	1.06946	1.07006	1.06945	1.06993	581
2023.11.08 00:00:00	1.06992	1.07004	1.06961	1.0697	336
2023.11.08 01:00:00	1.0697	1.06984	1.0695	1.06955	447
2023.11.08 02:00:00	1.06955	1.06975	1.06894	1.06901	791
2023.11.08 03:00:00	1.06901	1.06937	1.06863	1.06916	938
2023.11.08 04:00:00	1.06917	1.0699	1.0689	1.06934	896
2023.11.08 05:00:00	1.06934	1.06955	1.06883	1.06897	848
2023.11.08 06:00:00	1.06899	1.06925	1.06883	1.06918	645
2023.11.08 07:00:00	1.06918	1.06927	1.06852	1.0686	643
2023.11.08 08:00:00	1.0686	1.06879	1.06811	1.06815	959
2023.11.08 09:00:00	1.06813	1.06841	1.06754	1.06802	1921
2023.11.08 10:00:00	1.06801	1.06827	1.06713	1.06724	2663
2023.11.08 11:00:00	1.06725	1.06742	1.06602	1.06651	2814
2023.11.08 12:00:00	1.0665	1.06689	1.06593	1.0668	1870
2023.11.08 13:00:00	1.06681	1.06777	1.06681	1.0677	1614
2023.11.08 14:00:00	1.0677	1.06771	1.0667	1.0668	1968
2023.11.08 15:00:00	1.0668	1.06723	1.06601	1.06692	3072
2023.11.08 16:00:00	1.06692	1.06921	1.06689	1.06904	4118
2023.11.08 17:00:00	1.06903	1.07075	1.06826	1.0705	4112
2023.11.08 18:00:00	1.07051	1.07159	1.07036	1.07144	3192
2023.11.08 19:00:00	1.07142	1.07144	1.0701	1.07077	2311
2023.11.08 20:00:00	1.07077	1.0714	1.07021	1.07089	2947
2023.11.08 21:00:00	1.0709	1.07105	1.07009	1.07021	1142
2023.11.08 22:00:00	1.0702	1.07107	1.06997	1.07096	1179
2023.11.08 23:00:00	1.07094	1.07109	1.0708	1.07083	590
2023.11.09 00:00:00	1.0706	1.07086	1.0703	1.07067	407
2023.11.09 01:00:00	1.07066	1.0711	1.07059	1.0711	587
2023.11.09 02:00:00	1.07111	1.07126	1.07023	1.07032	681
2023.11.09 03:00:00	1.07033	1.07144	1.07027	1.07118	902
2023.11.09 04:00:00	1.07116	1.07156	1.07087	1.07094	696
2023.11.09 05:00:00	1.07094	1.07112	1.07063	1.07077	539
2023.11.09 06:00:00	1.07076	1.07116	1.07076	1.07087	445
2023.11.09 07:00:00	1.07088	1.071	1.07021	1.07026	514
2023.11.09 08:00:00	1.07025	1.07095	1.07014	1.07073	758
2023.11.09 09:00:00	1.07073	1.07094	1.07023	1.07051	1297
2023.11.09 10:00:00	1.07052	1.07097	1.06935	1.07014	2747
2023.11.09 11:00:00	1.07014	1.07046	1.06941	1.06975	2067
2023.11.09 12:00:00	1.06976	1.06994	1.06849	1.06865	1550
2023.11.09 13:00:00	1.06867	1.06919	1.06802	1.06882	1461
2023.11.09 14:00:00	1.0688	1.06926	1.0687	1.06901	1671
2023.11.09 15:00:00	1.06902	1.07087	1.06865	1.07073	4267
2023.11.09 16:00:00	1.07074	1.07253	1.07001	1.07242	4656
2023.11.09 17:00:00	1.07243	1.07246	1.07075	1.07149	4615
2023.11.09 18:00:00	1.07147	1.07168	1.0705	1.07097	2198
2023.11.09 19:00:00	1.07096	1.07125	1.06998	1.07046	1642
2023.11.09 20:00:00	1.07046	1.07055	1.06726	1.06943	8228
2023.11.09 21:00:00	1.06943	1.06952	1.06599	1.06671	7994
2023.11.09 22:00:00	1.0667	1.06755	1.06624	1.06637	2421
2023.11.09 23:00:00	1.06638	1.06689	1.06635	1.06674	712
2023.11.10 00:00:00	1.06674	1.06691	1.06611	1.06671	508
2023.11.10 01:00:00	1.06671	1.06689	1.06639	1.06668	546
2023.11.10 02:00:00	1.06669	1.06703	1.06628	1.06681	826
2023.11.10 03:00:00	1.06681	1.06748	1.06666	1.06717	977
2023.11.10 04:00:00	1.06717	1.06742	1.067	1.06722	755
2023.11.10 05:00:00	1.06722	1.0674	1.06688	1.06698	424
2023.11.10 06:00:00	1.06697	1.06713	1.06668	1.06713	573
2023.11.10 07:00:00	1.06711	1.06719	1.06658	1.0669	477
2023.11.10 08:00:00	1.0669	1.06699	1.06635	1.06654	720
2023.11.10 09:00:00	1.06654	1.06695	1.0656	1.06628	2157
2023.11.10 10:00:00	1.0663	1.06782	1.0663	1.0671	2602
2023.11.10 11:00:00	1.0671	1.06799	1.06643	1.06771	2157
2023.11.10 12:00:00	1.06772	1.06879	1.06692	1.06868	1957
2023.11.10 13:00:00	1.06868	1.06888	1.0674	1.06768	1961
2023.11.10 14:00:00	1.06768	1.06882	1.06698	1.06816	3448
2023.11.10 15:00:00	1.06817	1.06926	1.06772	1.06886	4710
2023.11.10 16:00:00	1.06887	1.06895	1.06702	1.06728	4995
2023.11.10 17:00:00	1.06726	1.06795	1.06624	1.06697	8470
2023.11.10 18:00:00	1.06698	1.06795	1.06629	1.06693	3720
2023.11.10 19:00:00	1.06692	1.06817	1.0664	1.06791	2997
2023.11.10 20:00:00	1.06791	1.06844	1.06729	1.06811	2445
2023.11.10 21:00:00	1.06813	1.06874	1.06787	1.06796	2624
2023.11.10 22:00:00	1.06795	1.06874	1.06771	1.06851	1931
2023.11.10 23:00:00	1.0685	1.06869	1.06823	1.06845	664
2023.11.13 00:00:00	1.06751	1.06845	1.06751	1.06839	2439
2023.11.13 01:00:00	1.06836	1.06904	1.06835	1.06903	614
2023.11.13 02:00:00	1.06902	1.06903	1.06819	1.06837	1218
2023.11.13 03:00:00	1.06837	1.06883	1.06809	1.06865	1309
2023.11.13 04:00:00	1.06865	1.06871	1.06813	1.06828	834
2023.11.13 05:00:00	1.06829	1.06858	1.06815	1.06855	923
2023.11.13 06:00:00	1.06856	1.06888	1.0684	1.06841	543
2023.11.13 07:00:00	1.0684	1.06866	1.06835	1.06857	544
2023.11.13 08:00:00	1.06856	1.06922	1.06836	1.069	1061
2023.11.13 09:00:00	1.069	1.06975	1.06888	1.06927	2097
2023.11.13 10:00:00	1.06926	1.06948	1.06855	1.06915	2995
2023.11.13 11:00:00	1.06914	1.07013	1.06855	1.06896	2250
2023.11.13 12:00:00	1.06895	1.06995	1.06871	1.06972	1740
2023.11.13 13:00:00	1.06971	1.0698	1.06848	1.06871	1928
2023.11.13 14:00:00	1.06871	1.0688	1.06697	1.0673	2382
2023.11.13 15:00:00	1.06729	1.06736	1.06648	1.06725	3861
2023.11.13 16:00:00	1.06726	1.068	1.06679	1.06769	3812
